symbol,signal_timestamp,signal_close,entry_next_open,ema_3,ema_8,ema_21,ema_50,rsi_14,macd,macd_signal,rel_volume,atr_pct,price_acceleration,persistence_bars,signal_score,signal_status,forward_1d,forward_3d,forward_5d,forward_10d,mfe_5d,mae_5d,complete_10d,outcome
JNJ,2026-06-05 04:00:00+00:00,232.71,233.135,229.4196060832045,227.9871761542891,228.28110147352305,230.0257007095605,56.43073175444904,-0.6465040398572341,-0.9452237310999548,1.23275406120136,1.7460419774458686,-0.0013892045594632,1,55,EARLY,-0.004225019838291,0.0230982049027388,0.0330495206639929,-0.0076994016342462,0.0360949664357561,-0.0106161665987517,True,STRONG_POSITIVE
JNJ,2026-06-23 04:00:00+00:00,239.2,240.33,235.3688914092203,234.43465725454743,232.79079098674868,231.93656759082776,59.055498807934,1.4827838520493517,1.2793415908767285,1.4148054904284733,2.115832537028188,0.0208598479559396,1,85,EARLY,0.0027878333957473,0.0583780634960262,0.0567552948029792,0.0954104772604333,0.0807223401156742,-0.006574293679524,True,STRONG_POSITIVE
JNJ,2026-07-22 04:00:00+00:00,255.69,254.87,253.08863526238576,252.86593255383096,250.96999982805949,244.36052065162136,56.518507577142,3.260652138528428,4.628892638089042,1.0265856650006269,2.490879022030028,0.0127935651527546,1,60,EARLY,0.0176952956409148,0.0432769647271156,0.0423745438851179,0.0107113430376271,0.0782359634323379,-0.0014124847961706,True,STRONG_POSITIVE
JNJ,2026-08-07 04:00:00+00:00,259.255,259.21,258.0950045496246,257.87592189174666,256.4153242860036,250.09198393452763,55.487049115705496,2.4170891686389098,3.267490593229499,0.8257127280619171,2.306747080232645,0.0093866707137614,1,60,EARLY,0.0093746383241386,0.0060182863315458,0.0042436634389106,0.0427066856988542,0.0179005439604955,-0.0144284556922957,True,FLAT
SPY,2026-04-01 04:00:00+00:00,655.18,646.425,649.3952258030024,649.2531258278638,659.0877928648079,670.7789595727908,45.82040836866455,-9.742902699831234,-9.10846078450334,0.9096621099812546,1.6371182619389204,-0.0208551557398046,1,20,EARLY,0.0144409637622306,0.019808949220714,0.0517384073945161,0.0852457748385351,0.053641180338013,-0.0020033259852263,True,STRONG_POSITIVE
SPY,2026-06-15 04:00:00+00:00,754.75,754.55,746.6054115682448,743.7426783736202,741.7113296327101,726.7731466099771,60.45243572032155,4.521217754329314,6.822075351456252,1.076946638448272,1.3318506601050468,0.0122133969075937,1,60,EARLY,-0.0052614140878668,-0.0103372871247763,-0.0277383871181498,-0.0104698164468888,0.0011795109668015,-0.0294877741700351,True,NEGATIVE
SPY,2026-06-30 04:00:00+00:00,746.65,744.965,741.5619388784846,739.5973518534436,740.2899551971539,731.0321228366131,55.092298325904544,0.6586878837124459,1.8370029557037055,0.7505730248037391,1.4876926462006466,-0.0079659332727735,1,40,EARLY,0.0009396414596658,0.0084634848617048,0.0004228386568496,0.0131616921600343,0.009980334646594,-0.0072687978629869,True,FLAT
SPY,2026-07-31 04:00:00+00:00,746.79,749.49,742.5348729770037,741.5162707387285,743.1039654024623,739.041607529993,52.89359314675162,-0.8392427489895908,-0.0537576214498477,1.2739815217182784,1.1200318314768165,-0.0095726376180118,1,55,EARLY,0.010980800277522,0.027085084524143,0.0315814754032741,0.0357709909405061,0.0364514536551521,-0.0003735873727467,True,STRONG_POSITIVE
QQQ,2026-04-02 04:00:00+00:00,584.95,586.33,581.3048928057693,579.7252794689236,587.6708682580644,598.2322186676791,47.04966565935358,-8.136226039425878,-7.876192421443539,0.5238278397444541,1.9295910517382409,-0.0114840281566344,1,20,EARLY,0.0035304350792215,0.0334794399058551,0.0423311104668018,0.1064247096345061,0.0466290314328108,-0.0134736411235995,True,STRONG_POSITIVE
QQQ,2026-06-15 04:00:00+00:00,743.81,742.27,729.7831037104945,723.2204240343578,717.1161531426158,690.3362151359954,62.57854901488004,9.709756699948912,12.826868645188496,0.7577606426975733,2.2245024170919225,0.0246626789423922,1,60,EARLY,-0.0167055114715669,-0.0033006857343014,-0.0386517035580044,-0.0083527557357834,0.0041090169345388,-0.0406051706252441,True,NEGATIVE
QQQ,2026-06-30 04:00:00+00:00,736.07,729.195,726.8434893590922,722.9768758238004,720.7365093771217,701.2132850290279,56.59407459827768,4.48143097880245,6.261814176546405,0.7679527347098186,2.399519455641835,-0.0092356671707491,1,55,EARLY,-0.0053140792243501,-0.0089345099733268,-0.0244447644320107,-0.0157639588861689,0.0035998601197211,-0.0386933536296876,True,NEGATIVE
QQQ,2026-07-10 04:00:00+00:00,725.595,717.85,721.9258085106179,720.0578129142297,719.802701565364,705.4777236166684,52.91521277005905,1.742032855826665,2.882871710404475,0.5788270274229664,2.158770191557076,-0.0133461432451076,1,55,EARLY,-0.0083582921223096,-0.0002089573030576,-0.0313993174061434,-0.04669499198997,0.0089990945183533,-0.0432820227066936,True,NEGATIVE
QQQ,2026-08-03 04:00:00+00:00,700.095,708.48,691.3868004731523,688.4840611422678,697.3836140749087,699.8060840162327,50.05467914380822,-8.424860524048654,-7.657269438946947,1.0955953735392367,2.142311298568664,0.0114670625783253,1,35,EARLY,0.0214684959349593,0.0087793586269195,0.0173963979223124,0.0302972560975609,0.0281447606142726,-0.0011856368563686,True,POSITIVE
IWM,2026-03-25 04:00:00+00:00,251.85,248.885,249.67705828554057,248.88688631282085,252.1936829795204,255.22495318475293,49.02642013067487,-3.417685029476729,-3.419648629957232,0.6538815598122183,2.347202132788788,0.0067016028761841,1,35,EARLY,-0.0059264318862124,-0.0373465656829459,0.0020692287602708,0.0524941237921128,0.0142837053257529,-0.0409626936135162,True,FLAT
IWM,2026-04-01 04:00:00+00:00,249.4,244.98,247.37709557142315,246.87371637554537,249.7287362261149,253.47579824079727,48.81085057853959,-3.2311736469828816,-3.5177799298555943,2.3034396084631434,2.302669263374953,-0.0294564706642666,1,45,EARLY,0.0257572046697689,0.0326353171687485,0.0692709608947668,0.1020899665278798,0.0731080088170463,-0.0003673769287289,True,STRONG_POSITIVE
IWM,2026-04-30 04:00:00+00:00,277.93,278.6,275.7957888098674,274.6362226637913,268.8246091174148,262.7063929450572,66.35550612205324,5.763072087870285,5.47912408741639,1.140112817848025,1.5404701080950525,0.0282923713605006,2,70,CONFIRMED,0.0025125628140703,0.0143933955491744,0.0132089016511125,0.0210337401292173,0.0321608040201004,-0.0088657573582198,True,POSITIVE
IWM,2026-05-21 04:00:00+00:00,282.48,284.02,280.1183903744144,279.7598309543003,277.78958344215965,270.9293609219229,58.23195189402964,3.1892818068143924,4.353886011309733,1.624228415804965,1.8083454707286493,-0.0154731922237507,1,70,EARLY,0.0038729666924866,0.0224984156045351,0.0222871628758538,-0.008238856418562,0.0307020632349834,-0.0010914724315189,True,STRONG_POSITIVE
IWM,2026-06-11 04:00:00+00:00,290.43,291.65,286.976433007225,286.4987915919792,284.8762292126131,278.14191142133683,57.62709096836295,2.563907900504205,3.3860772105086245,1.7592660449607007,2.0986124023000388,0.0401746968449278,1,75,EARLY,0.004525972912738,0.0017143836790673,0.0132693296759816,0.0207097548431338,0.0214640836619237,-0.0092748157037544,True,POSITIVE
IWM,2026-08-03 04:00:00+00:00,296.15,297.58,293.78640702903056,293.0002025638346,293.4468970987618,290.44169893306184,54.62692367261737,-0.1015972867577943,0.1923431908565996,1.1081052247156915,1.3940811847278185,0.0216833912691698,1,45,EARLY,0.0138786208750587,0.0022346931917467,0.0080650581356274,0.0217420525572955,0.0183480072585524,-0.001209758720344,True,FLAT
GLD,2026-03-31 04:00:00+00:00,430.27,435.0,421.4751252359416,420.7615347293372,435.7535731565644,441.7562998365374,46.77866517438001,-12.9671714210848,-10.264659166808263,0.7220393266087222,3.0969756531613064,0.03785392676798,1,25,EARLY,0.0062528735632183,-0.0168505747126436,-0.001103448275862,0.0125747126436781,0.0122528735632183,-0.0317471264367815,True,WHIPSAW
GLD,2026-05-06 04:00:00+00:00,430.7,435.68,424.5949014119841,424.3237171566337,428.81018902720825,434.4814501402457,50.25503063731133,-4.4196446266444696,-3.972797828446364,1.1997098506577826,1.913910909151217,0.0221082046579803,1,35,EARLY,-0.0092040029379361,-0.0023526441424899,-0.0119124127800219,-0.042095115681234,0.0039248990084466,-0.0223788101358795,True,FLAT
GLD,2026-06-16 04:00:00+00:00,397.69,397.8,394.5174237577055,394.37396459460905,403.226263689859,415.65238281095617,43.821876165647694,-8.919579786199677,-8.43057929293243,0.8149560842237773,2.2636080507789624,-0.0230973966136804,1,20,EARLY,-0.0230769230769231,-0.0330819507290096,-0.0799396681749623,-0.0683760683760683,0.010507792860734,-0.0866767219708396,True,NEGATIVE
GLD,2026-07-06 04:00:00+00:00,382.11,382.295,378.1294378475971,376.2925870898968,384.2848936928268,400.4673551586975,45.2812759766204,-9.48104984722164,-10.55359362210897,0.4878388383261123,2.061205262508553,-0.0103299268574521,1,30,EARLY,-0.0126473011679463,-0.0106331497926993,-0.0396813978733701,-0.0384912175152697,0.0032828051635516,-0.0431996233275351,True,NEGATIVE
GLD,2026-07-21 04:00:00+00:00,374.8,379.12,371.426235077074,371.2398915712649,376.00509013733006,390.3016914215903,46.47753541633752,-6.237433294218192,-7.359212993105099,0.6136014760049004,1.8438405244701932,0.0220303016467837,1,35,EARLY,2.6376872757971626e-05,-0.0191232327495252,-0.0256910740662587,-0.0131620595062249,0.0081240768094534,-0.0290541253428993,True,NEGATIVE
GLD,2026-07-30 04:00:00+00:00,377.17,370.735,374.2110643365396,373.07491004944296,374.75407881643264,386.1924439207539,50.3525630345751,-3.3390287062645143,-4.813705098012142,0.773941202393298,1.7935262234914895,0.0121905262291648,1,45,EARLY,0.0019825481813156,0.0091574844565525,0.0511146775999029,0.0760786006176919,0.0575748175920804,-0.0054486358180372,True,STRONG_POSITIVE
GLD,2026-08-04 04:00:00+00:00,374.13,384.96,373.1976330420674,372.8542580891069,374.19737702211313,384.6400302661327,48.2947638822146,-2.7250146860614564,-3.912984695082307,0.7019233284039843,1.6464865153823516,0.0059723686589372,2,35,FAILED,0.0121181421446383,0.0350945552784707,0.0414458645054032,0.0352504156275976,0.0494596841230259,-0.0016105569409808,True,STRONG_POSITIVE
SLV,2026-03-31 04:00:00+00:00,68.15,67.935,65.69992935916957,65.32543358320333,68.84011303868618,72.0000378150803,48.08148961703145,-3.409671652733195,-3.128427616973039,0.9108945308085342,5.320197044334974,0.070507791601986,1,25,EARLY,0.0028703908147493,-0.0270847133289173,-0.0067711783322293,0.05762861558843,0.0293663060278208,-0.069625377198793,True,WHIPSAW
SLV,2026-05-06 04:00:00+00:00,70.135,73.27,68.20814668804198,67.70959602510021,68.23821717311765,69.72606037296478,53.509486865130704,-0.6188957531413308,-0.6363441341110448,0.9895291698545048,3.5976535049750997,0.0644767708755704,1,45,EARLY,-0.0229288931349801,0.0644192711887539,0.0829807561075475,-0.0616896410536371,0.1033165006141669,-0.028797597925481,True,POSITIVE
SLV,2026-06-16 04:00:00+00:00,63.4,63.55,62.7349117077073,62.539974246195605,64.88178986886648,67.45266709648956,44.79772802286526,-2.239793921966104,-2.0111755891260343,1.1095620868284888,3.7421135646687698,-0.0366801917814532,1,20,EARLY,-0.0461054287962234,-0.07309205350118,-0.1853658536585365,-0.1568843430369787,0.0177812745869396,-0.2083398898505113,True,NEGATIVE
SLV,2026-07-06 04:00:00+00:00,56.1,55.4,55.16595334758489,54.99234495157521,58.03257006012695,62.72333539088557,41.49061455707377,-3.2938265904798527,-3.397962158913092,0.5714539192314975,4.271072065189712,-0.0079902525673412,1,30,EARLY,-0.0167870036101083,-0.0228339350180505,-0.0584837545126354,-0.0796931407942238,0.0090252707581226,-0.0662454873646209,True,NEGATIVE
SLV,2026-07-22 04:00:00+00:00,53.91,52.09,52.99441795736025,52.599473160958055,54.279642361551424,58.86443330359076,45.65313677471625,-2.2323220111782334,-2.688691278371527,0.7649035730774418,3.5257174656172987,-0.0256474715690608,1,30,EARLY,-0.0006719139950086,0.0159339604530619,-0.0067191399500864,0.0763102322902666,0.0275484737953541,-0.0168938375887887,True,FLAT
SLV,2026-07-30 04:00:00+00:00,53.495,51.96,52.73780340558375,52.52853593891618,53.48218831107222,57.49153392497294,47.32447836115829,-1.513199423339124,-2.0020576311879528,1.059185102321136,3.2833509139705965,0.0331459035992338,1,35,EARLY,0.0078906851424171,0.0360854503464203,0.0749615088529638,0.1195150115473442,0.0920900692840644,-0.0159738260200154,True,STRONG_POSITIVE
